51306662979,eed,2,220
51306663346,dgc,77,27
51306674217,fdd,120,98
51306675806,eef,159,144
51306678621,bfg,212,166
51306729548,gce,94,80
51306734445,edc,230,248
51306774921,cgb,268,28
51306785408,efc,35,224
51306788315,gbe,17,207
51306824032,aac,250,257
51306845376,cdd,284,265
51306860020,bdd,44,107
51306861849,bgb,262,130
51306908779,bdc,92,279
51306912408,eef,293,152
51306971354,dce,195,76
51306987508,bag,240,117
51307017241,aea,7,244
51307018217,fbd,259,132
51307032603,cgd,136,59
51307042010,dfb,61,187
51307049168,abg,11,44
51307065310,bac,274,118
51307071069,geb,100,6
51307113513,bfd,70,278
51307137354,cda,116,188
51307149814,aeb,164,185
51307153709,dfa,213,67
51307178249,gaf,182,151
51307210749,dcd,220,151
51307220986,dbd,57,224
51307223571,ecg,39,184
51307235197,aba,250,285
51307243542,agg,124,222
51307260897,faf,263,256
51307270588,ffe,287,185
51307278844,bbg,186,44
51307291826,cfc,237,263
51307315749,fba,128,108
51307353433,cgg,223,229
51307374448,baf,271,265
51307381441,gcd,55,221
51307409216,gec,105,30
51307461292,cbe,146,252
51307491060,dca,117,126
51307496846,aec,109,153
51307502431,ecb,79,243
51307550386,bed,174,55
51307570910,cfa,168,196
51307578745,acf,234,114
51307581663,cde,202,158
51307585928,bcc,282,292
51307601330,bbb,154,193
51307642031,gde,106,194
51307652241,gbf,127,257
51307667154,fgg,208,166
51307694237,feb,13,136
51307706113,dcb,73,251
51307711500,cag,104,136
51307739396,ccd,248,56
51307741459,cce,231,65
51307773315,gbd,141,216
51307807625,efa,114,24
51307811875,bgb,276,107
51307831489,gge,208,156
51307836087,ece,107,68
51307842468,ged,67,276
51307851840,daa,9,111
51307856052,ddc,99,36
51307869668,dbc,290,79
51307892417,fgf,38,17
51307915657,geg,39,177
51307963186,bbc,1,263
51307972752,gfa,50,149
51307980633,fgd,255,42
51307982423,edc,182,243
51308013664,fdc,49,287
51308028518,adc,177,212
51308029674,ace,31,289
51308032312,cbd,247,137
51308077608,dae,183,107
51308096151,aga,141,122
51308132676,bgc,284,254
51308135350,acc,273,197
51308135694,dcb,183,253
51308141206,eae,79,100
51308145978,aaf,22,54
51308148227,agd,92,268
51308148278,cea,68,246
51308165480,ggg,204,235
51308167018,adf,42,155
51308177200,gfd,125,151
51308180947,fcg,234,130
51308189290,fff,254,276
51308191623,bab,217,153
51308204758,dbf,11,61
51308211952,dac,8,215
51308227533,adb,164,166
51308231887,fag,262,253
51308233714,bge,136,161
51308237657,fbg,142,103
51308239290,eac,211,175
51308259495,gfe,226,224
51308274979,agg,44,244
51308277630,gag,7,153
51308290055,ffg,272,54
51308316553,afc,262,53
51308325111,ebd,248,85
51308356239,ffc,216,217
51308360778,egc,173,197
51308364874,gfe,280,232
51308374684,adg,238,240
51308385575,gfd,179,149
51308388876,agc,29,116
51308405732,bcf,14,22
51308409123,edc,118,199
51308443191,dag,40,126
51308450938,abb,95,79
51308457899,bde,126,79
51308509497,edf,50,47
51308519316,bec,181,210
51308524436,ddd,213,68
51308600773,ccf,295,232
51308645267,adc,8,171
51308646597,cba,257,163
51308665461,fbc,219,39
51308683715,geg,264,161
51308689153,gfe,3,250
51308707704,cef,158,107
51308731677,abd,27,46
51308732986,ebf,248,229
51308733628,ddb,288,166
51308747136,afd,81,115
51308773831,cga,36,60
51308778023,gda,94,286
51308785788,efb,43,264
51308787196,gdg,291,128
51308815944,gcc,167,147
51308818082,aad,83,175
51308837404,aeg,246,90
51308838089,bcd,161,199
51308857044,edf,254,54
51308892191,cbg,18,152
51308896000,ggb,272,162
51308934441,fbe,163,275
51308936942,ebb,93,293
51308947012,baf,108,214
51308955045,cgd,126,48
51308958608,fea,242,130
51308977556,gea,76,47
51308997147,dbg,7,252
51309014315,cac,189,224
51309015202,gee,75,178
51309019790,bbb,216,225
51309023000,ffb,86,270
51309026864,dgf,194,52
51309029602,dec,260,156
51309039721,ede,203,26
51309043288,ecc,177,101
51309045134,ggc,266,187
51309051588,ede,31,26
51309052396,ggb,111,176
51309052969,egf,189,99
51309072206,cgf,297,109
51309072865,cbf,175,104
51309080672,cae,165,19
51309084436,ffa,115,50
51309121975,adb,37,142
51309129531,dgb,171,142
51309157262,fgb,182,67
51309187118,dfe,62,278
51309189345,gab,126,47
51309213135,fda,121,281
51309233486,bce,293,256
51309244497,ggb,97,163
51309251314,cad,259,244
51309267448,def,12,127
51309281100,deb,254,111
51309314412,aff,29,82
51309324278,eee,19,57
51309330663,faf,121,271
51309365768,bbd,257,14
51309398284,bdg,292,94
51309400932,dbb,283,6
51309416342,dge,297,187
51309429799,dac,237,215
51309434647,fdc,175,298
51309452287,bde,125,86
51309465884,aef,98,86
51309486749,egb,256,165
51309496199,bbf,186,148
51309509358,abd,250,41
51309521676,fgg,148,142
51309547923,fbb,67,168
51309557958,afb,23,13
51309564814,bda,139,200
51309580488,ffa,267,45
51309591005,gfc,75,125
51309600151,fdg,117,159
51309622220,cfb,250,221
51309627643,eea,86,119
51309629026,bdf,47,230
51309634706,bfa,217,221
51309646040,gac,69,170
51309666923,dff,151,234
51309672739,fcb,212,93
51309701358,eeg,190,99
51309704852,bbc,223,213
51309706488,bga,45,161
51309719315,gdc,160,48
51309724212,bgg,110,110
51309729316,bfb,2,173
51309744138,gff,276,297
51309745084,age,155,232
51309746018,bcf,288,21
51309771584,dad,60,175
51309774149,bff,264,121
51309775034,acd,175,34
51309783916,cdb,272,102
51309792883,cec,110,159
51309799643,dcc,14,172
51309801750,ded,241,120
51309810208,abf,142,241
51309810559,cga,80,59
51309846226,gfd,194,122
51309850928,deg,180,188
51309867812,gad,237,186
51309874280,gbg,48,16
51309885112,bbe,294,158
51309886690,ccb,139,241
51309889467,bfc,119,81
51309924429,fca,240,169
51309932355,fdf,142,138
51309936187,ddf,52,149
51309948682,bcb,70,147
51309956930,ada,236,63
51309971101,bef,294,104
51309992360,acb,168,228
51309998274,dbe,7,34
51310010850,fac,237,58
51310012278,edf,21,48
51310027924,ced,98,187
51310035965,cee,130,194
51310040163,gee,213,190
51310069920,gaa,42,182
51310075531,dce,65,64
51310098158,afd,239,111
51310128862,abc,164,134
51310135320,baf,266,254
51310136813,aea,67,253
51310149864,fdd,116,78
51310166090,ddf,93,151
51310176035,gca,244,21
51310195909,fgb,259,77
51310221500,ege,135,49
51310232364,cbf,264,91
51310237976,dde,132,155
51310257019,cac,232,217
51310261605,baa,46,104
51310263540,eab,252,196
51310275226,bdc,41,284
51310287771,gdc,130,42
51310303672,fga,85,202
51310309098,acf,207,114
51310312537,eac,33,189
51310327524,bgf,204,16
51310332535,dga,101,45
51310335510,aec,176,175
51310352915,adb,117,123
51310386374,beg,69,115
51310422003,bcg,267,113
51310425735,dca,167,144
51310434342,caa,289,13
51310465216,ccg,296,5
51310473629,fcd,25,237
51310482316,eaf,87,147
51310484243,bca,241,117
51310501632,fed,47,185
51310509830,gcd,79,260
51310519478,egd,164,146
51310546615,agf,60,101
51310551618,agb,104,35
51310563466,gfe,145,252
51310567296,cfa,124,158
51310592130,cfb,46,262
51310602602,bee,115,112
51310614271,bgd,151,26
51310627492,bge,90,157
51310695230,dgg,270,242
51310720530,ade,114,43
51310724885,bgg,52,92
51310728712,dga,223,49
51310731254,eec,103,77
51310775835,cgb,161,26
51310807527,gdb,178,112
51310810225,acg,72,29
51310813531,aga,106,97
51310856261,egf,210,83
51310883115,gda,52,337
51310899465,bae,240,157
51310919598,ggd,130,10
51310935294,gcb,114,126
51310943694,fae,155,116
51310975133,ecf,44,70
51310998020,beb,52,115
51311006356,agb,58,34
51311008626,ecd,50,301
51311033680,fcf,164,47
51311046680,efe,51,48
51311073668,acd,134,37
51311077242,dae,84,87
51311079534,def,2,146
51311091307,gfg,285,140
51311118076,aab,156,151
51311122972,bfd,233,225
51311140474,eef,86,130
51311147750,caa,213,14
51311151005,gee,107,157
51311155924,gag,247,172
51311170683,bec,96,199
51311175967,ddb,252,139
51311197375,dca,214,168
51311209047,efg,217,107
51311219961,age,59,185
51311222566,cac,245,210
51311270210,acg,296,32
51311286787,fag,58,283
51311305841,ccc,187,192
51311328285,ceg,26,269
51311333547,fdg,222,181
51311359882,gae,86,193
51311377535,edc,104,212
51311390469,aea,53,290
51311413337,fbc,244,43
51311428091,daa,250,93
51311439793,cad,95,234
51311451803,egg,222,119
51311480145,ebe,12,139
51311482339,eeb,166,131
51311485425,edf,157,38
51311528420,bdg,132,109
51311541488,dba,150,241
51311542869,daf,101,160
51311587582,efg,220,97
51311589334,cdf,182,97
51311599732,bga,67,128
51311604356,egg,177,103
51311614464,dgb,265,153
51311624908,dcg,268,13
51311629632,cgg,65,190
51311631325,ebc,217,122
51311649443,aab,84,132
51311723723,ffe,178,216
51311732323,gdb,120,107
51311768350,abf,82,238
51311783217,faa,204,193
51311815737,dec,204,170
51311817888,bba,195,257
51311838657,dea,114,72
51311895876,add,217,220
51311910769,adf,285,137
51311913696,edb,294,275
51311915674,ccf,73,222
51311935843,dab,95,168
51311997601,gba,198,134
51311999843,fgd,54,39
51312003176,dfc,18,123
51312045669,ebb,170,304
51312046989,deg,249,189
51312062160,bad,280,122
51312077559,fdd,147,92
51312080592,ddg,289,94
51312098365,cce,199,52
51312126682,eed,255,224
51312158356,gge,171,132
51312189741,aea,278,324
51312218677,cda,101,154
51312225916,dbb,204,5
51312230866,dbd,13,250
51312241301,aaa,238,241
51312295684,gde,222,223
51312296740,cbg,139,124
51312302549,bbc,171,204
51312342806,abd,239,37
51312346181,daa,196,79
51312361744,dbf,188,52
51312370647,edd,124,160
51312379441,cbb,213,238
51312381695,fdb,95,101
51312385031,ffd,242,196
51312388135,cbe,142,277
51312398936,ggc,233,188
51312405418,egc,200,179
51312426095,gbb,37,304
51312452684,bab,77,143
51312460261,gga,151,236
51312464002,fad,102,271
51312492844,gbe,59,213
51312518983,gbg,209,15
51312591668,cff,221,73
51312634069,gcd,298,265
51312637595,cfb,30,248
51312686757,efd,184,199
51312693905,dbb,16,5
51312696450,dca,211,164
51312698241,fef,221,263
51312700614,eag,45,55
51312701156,abc,201,150
51312714141,agg,197,246
51312742751,bdb,277,136
51312758347,ega,259,67
51312773922,beb,191,110
51312779891,fgc,11,338
51312780354,gcf,138,115
51312813974,acd,209,41
51312815723,afb,186,10
51312817755,bcf,105,21
51312826584,abc,74,135
51312827990,cdb,121,97
51312832708,bdb,233,161
51312872009,bdf,282,255
51312900272,bcd,43,214
51312920292,fgd,260,40
51312948574,gfc,50,103
51312991103,afd,130,127
51312995553,bdg,257,110
51313000437,cfb,108,200
51313005662,dee,152,238
51313035570,fec,258,173
51313036993,gcg,1,168
51313056751,cfg,240,175
51313063149,bad,79,102
51313069080,fbg,100,108
51313089374,fgb,163,86
51313095762,bag,169,114
51313128723,eeb,293,116
51313148055,gfc,36,89
51313149483,cab,53,225
51313151702,dcf,153,8
51313192397,afc,161,50
51313205478,deg,40,158
51313209883,eca,115,176
51313224115,bag,292,94
51313238089,fdg,176,173
51313246898,dce,238,74
51313262931,eef,19,148
51313264409,aec,77,147
51313267912,fdf,216,120
51313300986,cdg,246,207
51313304943,cfe,138,248
51313318541,fab,87,101
51313324457,add,201,187
51313339617,dfd,214,129
51313343076,cae,147,19
51313358715,aba,253,293
51313372726,eaa,202,189
51313374297,dbd,139,230
51313434271,gaf,74,125
51313444001,edb,179,305
51313445000,bac,34,140
51313479286,edg,29,79
51313499629,ddg,10,88
51313506943,ecg,237,213
51313517351,dge,217,200
51313549330,dda,76,129
51313550848,ddb,200,129
51313568676,ffa,67,44
51313626835,ceb,19,173
51313628238,fef,48,226
51313631759,fge,200,94
51313640922,fcc,195,83
51313643514,fff,297,234
51313677618,fee,202,20
51313682646,eee,189,57
51313689469,dfg,287,151
51313692115,fcb,8,99
51313703282,egb,144,133
51313726471,dae,275,96
51313735425,ece,216,59
51313740815,afg,112,272
51313747325,abg,202,40
51313747675,dcb,183,242
51313753137,gbf,42,251
51313756269,dac,254,176
51313785170,dbb,37,5
51313809020,bcb,114,151
51313821681,aag,188,138
51313834283,cbf,60,89
51313858247,dfa,206,60
51313859599,cde,155,176
51313863303,dbd,206,209
51313863501,bbg,25,51
51313868819,bdd,204,89
51313877226,dgd,30,36
51313888361,beg,80,95
51313915763,aac,70,221
51313927658,geb,107,5
51313941724,gdf,110,29
51313966026,feg,2,41
51313971282,ega,73,76
51313978032,edd,43,128
51313985550,eec,12,61
51314018640,gfe,251,267
51314025350,cag,259,149
51314026019,dfa,144,52
51314042162,ecb,52,238
51314068191,bea,178,19
51314074108,dcd,286,158
51314083419,ebd,71,74
51314096315,edb,72,298
51314116098,efc,238,221
51314121202,caf,65,140
51314133549,dgf,205,53
51314145824,eff,238,342
51314220246,bgg,123,104
51314241897,bdg,61,91
51314245438,gdd,17,244
51314294364,ggf,257,334
51314297954,gdf,205,30
51314310471,eba,173,70
51314314444,eda,205,193
51314328498,eba,18,76
51314348958,bfc,64,74
51314399173,gce,96,70
51314501417,dfb,152,207
51314503821,bbb,231,186
51314504137,cea,34,265
51314504205,fde,230,180
51314523898,dgc,207,26
51314537050,gdb,242,95
51314549735,afd,156,133
51314551076,fag,131,277
51314584683,beb,252,108
51314590683,dce,22,69
51314598127,fad,10,254
51314619019,aff,74,74
51314649243,fad,257,264
51314693858,eae,233,85
51314699111,bda,162,229
51314706769,aee,107,7
51314709760,fbc,176,38
51314799532,baf,72,223
51314802578,gdg,286,142
51314866415,fce,234,179
51314875903,ecg,181,208
51314901419,ffb,17,275
51314933682,gef,151,254
51314939662,cfd,298,214
51314944731,gdb,132,88
51314946918,aga,147,87
51314948365,ecg,162,195
51314951959,cbd,111,113
51314952119,afe,6,80
51314961274,adg,148,247
51314995098,ddd,247,70
51315007842,bgf,169,19
51315016708,bgc,254,208
51315052303,ead,170,143
51315078209,aae,139,184
51315088012,bfe,232,124
51315141416,fdc,88,280
51315141967,fbf,225,159
51315170230,edf,23,34
51315175707,gfb,86,311
51315218655,bcb,283,154
51315239197,dcb,105,234
51315243625,fed,44,175
51315267429,cbc,236,22
51315275687,bbf,107,136
51315277612,dbd,54,217
51315296497,ebg,175,102
51315310053,agc,169,102
51315313138,gbc,63,155
51315318276,dag,144,141
51315339900,ege,61,43
51315359157,bfd,235,216
51315387566,aca,292,257
51315403997,ecb,18,190
51315413124,ddb,225,136
51315414135,cca,158,69
51315424472,cgc,118,190
51315446964,bcc,212,254
51315448367,afa,166,96
51315456260,dge,120,216
51315456634,gcc,140,164
51315485238,cdc,250,70
51315491683,acb,224,189
51315491810,ffg,152,50
51315515401,fba,155,95
51315560373,ggd,53,8
51315576490,gca,53,24
51315578626,acg,118,32
51315591817,gac,274,144
51315618097,aed,16,24
51315630821,ede,275,25
51315633710,gfg,235,131
51315637357,bdg,229,87
51315641124,bfe,205,111
51315643781,ecc,201,104
51315645658,gaf,123,122
51315666318,cbc,142,22
51315668334,bef,260,95
51315672184,fbc,145,33
51315713153,ced,252,179
51315767784,abe,145,27
51315787214,aeg,266,74
51315797240,geb,112,5
51315797450,gfa,90,157
51315813208,fgg,76,120
51315853211,fea,220,128
51315862945,fgf,198,14
51315879605,agb,151,27
51315882772,cde,292,198
51315909925,ege,167,49
51315966925,geg,55,156
51315978975,egf,255,82
51315992518,fbd,298,112
51316005079,bfb,53,174
51316019565,gae,236,194
51316036214,def,180,156
51316041438,eee,28,46
51316042938,cbd,17,103
51316053608,cgc,215,172
51316060468,gde,147,180
51316081421,abb,23,81
51316097176,dcf,33,9
51316133474,bdc,140,238
51316141536,acb,66,224
51316164488,fab,237,106
51316182339,bfg,155,167
51316194873,cdb,157,108
51316197227,gcg,199,152
51316222335,fed,248,203
51316224214,ccd,277,50
51316237226,bdd,52,104
51316242161,efg,206,78
51316264716,bed,218,47
51316279417,cea,180,299
51316285854,eab,66,225
51316290369,cge,40,179
51316292575,efa,213,27
51316318195,dbc,123,81
51316322166,ace,269,338
51316343493,gge,274,130
51316355670,cdg,190,246
51316357563,gfc,222,94
51316358414,cdd,254,302
51316382159,ccf,192,230
51316392038,fag,91,301
51316408696,agd,292,305
51316416935,ebb,166,331
51316426505,ecf,21,69
51316446264,fcg,100,128
51316478054,dca,114,178
51316479591,bgb,279,107
51316479739,acf,10,95
51316497001,fab,17,85
51316511980,gfa,58,166
51316528373,gbf,95,256
51316542590,gff,65,344
51316553117,fda,62,323
51316553150,dfg,176,157
51316560112,adf,200,119
51316564990,ecd,279,334
51316584971,gfc,208,94
51316589805,eeg,8,99
51316601170,cge,39,171
51316605510,dgc,193,21
51316629184,egd,108,132
51316648717,ffc,22,247
51316650217,efe,117,44
51316680849,cee,228,182
51316690917,bda,25,256
51316696228,abg,123,32
51316726543,bec,96,204
51316747453,ebf,47,233
51316767781,edg,162,84
51316778409,ffe,98,187
51316790396,ggb,287,151
51316792326,fac,158,62
51316805499,dbd,292,253
51316814562,cff,6,84
51316848001,bca,117,102
51316870767,dce,177,63
51316878097,ggc,213,156
51316888127,ddc,82,33
51316898702,aaa,208,195
51316902869,gfc,295,77
51316920313,cbb,273,221
51316922639,beb,148,114
51316927912,aaf,84,63
51316928427,fad,180,295
51316935005,bbd,98,11
51316946751,bff,51,122
51316958133,aeb,132,170
51316970053,cec,230,171
51316989130,feb,100,145
51317048802,ged,258,248
51317054912,aeg,250,82
51317069195,adb,156,107
51317091892,cfc,223,249
51317145654,aga,274,101
51317160900,bbe,102,146
51317163675,aad,253,161
51317186215,dce,279,63
51317188992,dbb,116,5
51317221168,ded,6,136
51317230125,adc,81,179
51317242466,fca,260,199
51317277726,gec,38,26
51317290608,gba,191,124
51317291506,fce,202,186
51317295389,bbf,114,156
51317311736,ced,132,204
51317327942,fbd,115,119
51317336954,gde,81,144
51317348579,gbd,289,233
51317370515,bae,231,130
51317374591,fgc,42,277
51317388411,bdd,203,111
51317398983,fae,280,116
51317407521,edd,215,108
51317424077,cdb,253,98
51317440405,fef,54,228
51317462592,cab,246,198
51317480946,gfa,221,187
51317482991,bfb,9,187
51317484032,edc,264,243
51317491412,ceg,101,255
51317524816,eed,281,244
51317560409,eeg,225,100
51317570773,add,280,205
51317573612,cce,70,58
51317577119,fea,53,121
51317580366,dff,111,262
51317619026,ccb,38,284
51317620674,cfg,39,197
51317626481,cgf,278,120
51317640730,gdf,289,35
51317644047,dbe,222,37
51317663349,cgc,159,166
51317686615,faf,59,298
51317699555,cdg,267,221
51317712568,gab,201,51
51317713938,efb,4,298
51317726475,dad,89,196
51317745392,cgd,145,38
51317758547,cac,173,170
51317770638,cbe,236,224
51317811338,bec,101,216
51317817129,cca,202,74
51317828211,dfa,163,60
51317868063,fff,100,271
51317903929,cga,234,50
51317907165,acc,48,185
51317910969,dga,136,48
51317915898,ade,113,42
51317924924,afg,214,255
51317958196,gaf,242,108
51317975816,bee,175,91
51317984714,ggg,110,256
51317985317,gcf,12,134
51317985396,cec,219,162
51317991725,afe,32,68
51317996132,gbe,3,210
51318020321,ddf,165,160
51318034393,ddg,179,78
51318034752,bde,8,69
51318036606,dea,192,69
51318047856,fac,59,50
51318051827,fgb,35,69
51318053867,cef,39,115
51318054784,eaf,201,136
51318070320,ffd,14,203
51318071093,eee,166,42
51318093360,fbe,286,233
51318096841,dbg,105,241
51318144080,gfd,159,131
51318152726,deb,71,98
51318178286,fgg,174,104
51318181935,gfe,275,293
51318262066,bcf,40,18
51318281788,bgc,262,203
51318288415,fbb,151,199
51318299974,dcg,2,11
51318309633,aba,132,246
51318310300,gbg,211,13
51318318299,fgd,74,47
51318351713,aed,133,20
51318360417,bbc,294,177
51318375837,agc,213,90
51318388978,age,195,197
